hd,jcd,rno,raceName,distance,weather,windDir,windMps,waveCm,kimarite
251119,05,11,予選特選,H1800m,晴,西,1m,2cm,逃げ
251119,05,12,ドリーム１ｓ,H1800m,晴,南,1m,2cm,逃げ
251119,03,1,一般,H1800m,晴,北東,5m,5cm,まくり
251119,03,2,一般,H1800m,晴,北,4m,5cm,まくり
251119,03,3,一般,H1800m,晴,北,2m,10cm,差し
251119,03,4,一般,H1800m,晴,北東,2m,10cm,逃げ
251119,03,5,一般,H1800m,晴,北東,2m,10cm,まくり
251119,03,6,一般,H1800m,晴,南東,1m,10cm,まくり
251119,03,7,一般,H1800m,晴,北東,2m,10cm,逃げ
251119,03,8,一般,H1800m,晴,北東,4m,10cm,まくり
251119,03,9,一般特選,H1800m,晴,東,2m,10cm,逃げ
251119,03,10,選抜戦,H1800m,晴,南東,2m,10cm,まくり
251119,03,11,選抜戦,H1800m,晴,南,4m,10cm,まくり
251119,03,12,優勝戦,H1800m,晴,南,3m,10cm,逃げ
251118,22,1,カタメン１予,H1800m,曇り,北西,5m,5cm,逃げ
251118,22,2,予選,H1800m,曇り,北西,5m,5cm,逃げ
251118,22,3,カタメン３予,H1800m,曇り,北西,5m,5cm,逃げ
251118,22,4,予選,H1800m,曇り,北西,5m,5cm,差し
251118,22,5,予選,H1800m,晴,北西,5m,5cm,差し
251118,22,6,予選,H1800m,晴,北西,5m,5cm,まくり差し
251118,22,7,予選,H1800m,晴,北西,5m,5cm,逃げ
251118,22,8,予選,H1800m,晴,北西,5m,5cm,逃げ
251118,22,9,予選特賞,H1800m,晴,北西,5m,5cm,逃げ
251118,22,10,予選特賞,H1800m,晴,北西,5m,5cm,逃げ
251118,22,11,予選特選,H1800m,曇り,北西,5m,5cm,逃げ
251118,22,12,福岡選抜,H1800m,曇り,北,5m,5cm,逃げ
251118,21,1,サンライズＶ,H1800m,晴,西,5m,5cm,逃げ
251118,21,2,サンライズＷ,H1800m,晴,西,5m,5cm,まくり
251118,21,3,サンライズＸ,H1800m,晴,西,6m,6cm,抜き
251118,21,4,サンライズＹ  進入固定,H1800m,晴,西,6m,6cm,抜き
251118,21,5,サンライズＺ,H1800m,晴,西,6m,6cm,差し
251118,21,6,予選,H1800m,曇り,西,6m,6cm,まくり
251118,21,7,予選　　　　  進入固定,H1800m,曇り,西,5m,5cm,逃げ
251118,21,8,予選,H1800m,曇り,西,6m,6cm,まくり
251118,21,9,予選特賞,H1800m,晴,西,6m,6cm,まくり
251118,21,10,予選特賞,H1800m,晴,西,6m,6cm,逃げ
251118,21,11,予選特選,H1800m,晴,西,6m,6cm,逃げ
251118,21,12,ドリームレー,H1800m,晴,西,6m,6cm,逃げ
251118,20,1,一般戦,H1800m,晴,北,1m,1cm,逃げ
251118,20,2,一般戦,H1800m,晴,北西,1m,1cm,まくり差し
251118,20,3,一般戦,H1800m,晴,北,1m,1cm,逃げ
251118,20,4,一般戦,H1800m,晴,北,1m,1cm,逃げ
251118,20,5,進入固定戦隊  進入固定,H1800m,晴,北,1m,1cm,逃げ
251118,20,6,一般戦,H1800m,晴,北,1m,1cm,まくり
251118,20,7,一般戦,H1800m,晴,北,1m,1cm,逃げ
251118,20,8,エイトビート,H1800m,晴,北,1m,1cm,逃げ
251118,20,9,一般特選,H1800m,晴,北,1m,1cm,まくり
251118,20,10,選抜戦,H1800m,晴,北,1m,1cm,逃げ
251118,20,11,選抜戦,H1800m,晴,北,1m,1cm,逃げ
251118,20,12,優勝戦,H1800m,晴,北,1m,1cm,逃げ
251118,18,1,予選,H1800m,曇り,北,2m,2cm,逃げ
251118,18,2,予選,H1800m,曇り,北東,3m,3cm,逃げ
251118,18,3,予選,H1800m,晴,北東,3m,3cm,逃げ
251118,18,4,予選,H1800m,晴,北東,4m,4cm,まくり
251118,18,5,予選,H1800m,晴,北東,4m,4cm,逃げ
251118,18,6,予選,H1800m,晴,北東,3m,3cm,逃げ
251118,18,7,予選,H1800m,晴,南,4m,4cm,まくり
251118,18,8,予選,H1800m,晴,北,5m,5cm,差し
251118,18,9,予選,H1800m,晴,北東,5m,5cm,まくり
251118,18,10,予選,H1800m,晴,北,4m,4cm,差し
251118,18,11,予選,H1800m,晴,北東,6m,6cm,まくり
251118,18,12,予選,H1800m,晴,北東,3m,3cm,逃げ
251118,17,1,ファーストＢ,H1800m,曇り,西,3m,3cm,逃げ
251118,17,2,一般戦,H1800m,曇り,西,3m,3cm,逃げ
251118,17,3,一般戦,H1800m,曇り,西,4m,4cm,まくり
251118,17,4,一般戦,H1800m,曇り,北西,6m,5cm,抜き
251118,17,5,一般戦,H1800m,晴,北西,3m,3cm,逃げ
251118,17,6,ランチタイム,H1800m,晴,北西,5m,4cm,逃げ
251118,17,7,一般戦,H1800m,晴,北西,2m,2cm,まくり
251118,17,8,一般戦,H1800m,晴,西,5m,5cm,逃げ
251118,17,9,特選,H1800m,晴,西,5m,5cm,逃げ
251118,17,10,選抜戦,H1800m,晴,西,4m,4cm,逃げ
251118,17,11,選抜戦,H1800m,晴,北西,3m,3cm,逃げ
251118,17,12,優勝戦,H1800m,晴,西,5m,5cm,まくり
251118,15,1,予選,H1800m,晴,北西,7m,7cm,まくり
251118,15,2,予選,H1800m,晴,北西,7m,7cm,差し
251118,15,3,予選,H1800m,晴,北西,9m,9cm,逃げ
251118,15,4,予選,H1200m,晴,北西,8m,8cm,差し
251118,15,5,予選,H1200m,晴,北西,8m,8cm,まくり差し
251118,15,6,かけうどん６,H1200m,晴,北西,8m,8cm,逃げ
251118,15,7,ざるうどん７,H1200m,晴,北西,9m,9cm,抜き
251118,15,8,釜揚げ８　　  進入固定,H1200m,晴,北西,9m,9cm,逃げ
251118,14,1,とるならなる,H1800m,晴,北西,5m,5cm,逃げ
251118,14,2,どーなるなる,H1800m,晴,北西,5m,5cm,逃げ
251118,14,3,どきどきなる,H1800m,晴,北西,6m,6cm,逃げ
251118,14,4,とにかくなる,H1800m,晴,北西,5m,5cm,逃げ
251118,14,5,予選,H1800m,曇り,北西,7m,7cm,逃げ
251118,14,6,予選,H1800m,曇り,北西,8m,8cm,抜き
251118,12,1,一般戦,H1800m,晴,北,2m,1cm,逃げ
251118,12,2,一般戦,H1800m,晴,南東,2m,1cm,逃げ
251118,12,3,一般戦,H1800m,晴,北東,2m,1cm,逃げ
251118,12,4,一般戦,H1800m,晴,無風,0m,1cm,逃げ
251118,12,5,住之江ファイ,H1800m,晴,北東,2m,1cm,逃げ
251118,12,6,一般戦,H1800m,晴,無風,0m,1cm,まくり
251118,12,7,一般戦,H1800m,晴,無風,0m,1cm,逃げ
251118,12,8,一般戦,H1800m,晴,北,2m,1cm,差し
251118,12,9,住之江選抜,H1800m,晴,北東,2m,1cm,逃げ
251118,12,10,選抜戦,H1800m,晴,南東,2m,1cm,まくり
251118,12,11,選抜戦,H1800m,晴,北,1m,1cm,まくり
251118,12,12,優勝戦,H1800m,晴,北,2m,1cm,逃げ
251118,09,1,ツッキーレー,H1800m,晴,北西,3m,2cm,逃げ
251118,09,2,予選,H1800m,曇り,北西,4m,2cm,まくり
251118,09,3,予選,H1800m,晴,西,4m,2cm,まくり
251118,09,4,予選,H1800m,晴,西,5m,3cm,差し
251118,09,5,５ールドレー,H1800m,晴,西,3m,2cm,逃げ
251118,09,6,予選,H1800m,晴,西,3m,2cm,差し
251118,09,7,予選,H1800m,晴,西,3m,2cm,まくり差し
251118,09,8,予選,H1800m,晴,西,4m,2cm,まくり差し
251118,09,9,予選特賞,H1800m,曇り,西,3m,2cm,逃げ
251118,09,10,予選特賞,H1800m,晴,北西,3m,2cm,逃げ
251118,09,11,予選特選,H1800m,晴,北西,3m,2cm,差し
251118,09,12,ドリーム戦,H1800m,曇り,北西,3m,2cm,逃げ
251118,07,1,一般戦,H1800m,晴,北西,2m,1cm,逃げ
251118,07,2,一般戦,H1800m,晴,北西,2m,1cm,逃げ
251118,07,3,一般戦,H1800m,雨,北西,2m,1cm,逃げ
251118,07,4,一般戦,H1800m,雨,北西,4m,2cm,逃げ
251118,07,5,一般戦,H1800m,雨,北西,2m,1cm,まくり差し
251118,07,6,一般戦,H1800m,曇り,北西,2m,1cm,逃げ
251118,07,7,一般戦　　　  進入固定,H1800m,曇り,北西,2m,1cm,逃げ
251118,07,8,一般戦,H1800m,曇り,北西,2m,1cm,逃げ
251118,07,9,準優勝戦,H1800m,曇り,北西,2m,1cm,逃げ
251118,07,10,準優勝戦,H1800m,曇り,北西,2m,1cm,逃げ
251118,07,11,準優勝戦,H1800m,曇り,北西,3m,1cm,恵まれ
251118,07,12,一般戦,H1800m,曇り,北西,2m,1cm,逃げ
251118,03,1,予選,H1800m,曇り,北,4m,5cm,逃げ
251118,03,2,予選,H1800m,曇り,北,5m,10cm,逃げ
251118,03,3,予選,H1800m,曇り,北,3m,10cm,まくり
251118,03,4,予選,H1800m,曇り,北東,2m,10cm,逃げ
251118,03,5,予選,H1800m,曇り,北東,4m,10cm,逃げ
251118,03,6,予選,H1800m,曇り,北東,3m,10cm,差し
251118,03,7,予選,H1800m,曇り,北,4m,10cm,逃げ
251118,03,8,予選,H1800m,晴,北,4m,10cm,逃げ
251118,03,9,予選特賞,H1800m,晴,北,3m,10cm,逃げ
251118,03,10,予選特賞,H1800m,雨,北東,2m,10cm,逃げ
251118,03,11,予選特選,H1800m,晴,北東,3m,10cm,逃げ
251118,03,12,記者選抜戦,H1800m,晴,北東,1m,10cm,差し
251117,22,1,カタメン１予,H1800m,曇り,南西,1m,2cm,差し
251117,22,2,予選,H1800m,曇り,西,1m,2cm,逃げ
251117,22,3,カタメン３予,H1800m,曇り,西,3m,3cm,逃げ
251117,22,4,予選,H1800m,晴,北西,3m,3cm,まくり
251117,22,5,予選,H1800m,晴,北西,3m,3cm,まくり
251117,22,6,予選,H1800m,晴,北西,3m,3cm,抜き
251117,22,7,予選,H1800m,晴,北西,3m,3cm,逃げ
251117,22,8,予選,H1800m,曇り,北西,3m,3cm,逃げ
251117,22,9,予選特賞,H1800m,曇り,北西,3m,3cm,まくり
251117,22,10,予選特賞,H1800m,曇り,北西,3m,3cm,抜き
251117,22,11,予選特選,H1800m,雨,北西,3m,3cm,逃げ
251117,22,12,福岡選抜,H1800m,曇り,北,3m,3cm,差し
251117,20,1,一般戦,H1800m,曇り,北東,2m,2cm,逃げ
251117,20,2,一般戦,H1800m,曇り,北,1m,1cm,逃げ
251117,20,3,一般戦,H1800m,曇り,北,1m,1cm,差し
251117,20,4,一般戦,H1800m,曇り,北,1m,1cm,まくり
251117,20,5,進入固定戦隊  進入固定,H1800m,曇り,北東,2m,2cm,逃げ
251117,20,6,一般戦,H1800m,曇り,北,1m,1cm,まくり差し
251117,20,7,一般戦,H1800m,曇り,北東,2m,2cm,逃げ
251117,20,8,エイトビート,H1800m,曇り,北東,2m,2cm,まくり
251117,20,9,準優勝戦,H1800m,曇り,北東,1m,1cm,まくり差し
251117,20,10,準優勝戦,H1800m,曇り,北,2m,2cm,逃げ
251117,20,11,準優勝戦,H1800m,曇り,北東,1m,1cm,逃げ
251117,20,12,一般戦,H1800m,曇り,北東,2m,2cm,まくり差し
251117,18,1,予選,H1800m,晴,北東,2m,2cm,差し
251117,18,2,予選,H1800m,晴,南西,3m,3cm,逃げ
251117,18,3,予選,H1800m,晴,南西,3m,3cm,逃げ
251117,18,4,予選,H1800m,晴,南西,3m,3cm,逃げ
251117,18,5,予選,H1800m,晴,南西,3m,3cm,差し
251117,18,6,予選,H1800m,晴,南西,5m,5cm,逃げ
251117,18,7,予選,H1800m,晴,南西,1m,1cm,差し
251117,18,8,予選,H1800m,晴,東,3m,3cm,差し
251117,18,9,予選,H1800m,晴,北東,3m,3cm,まくり差し
251117,18,10,予選,H1800m,晴,北東,3m,3cm,逃げ
251117,18,11,予選,H1800m,晴,北東,4m,4cm,逃げ
251117,18,12,ドリーム戦,H1800m,曇り,北,4m,4cm,まくり差し
251117,17,1,ファーストＢ,H1800m,晴,北東,2m,2cm,まくり差し
251117,17,2,一般戦,H1800m,晴,北東,2m,2cm,逃げ
251117,17,3,一般戦,H1800m,晴,北東,2m,2cm,逃げ
251117,17,4,一般戦,H1800m,晴,北東,2m,2cm,抜き
251117,17,5,一般戦,H1800m,晴,北東,2m,2cm,逃げ
251117,17,6,ランチタイム,H1800m,晴,北東,2m,2cm,逃げ
251117,17,7,一般戦,H1800m,晴,北東,1m,1cm,まくり
251117,17,8,一般戦,H1800m,晴,東,1m,1cm,逃げ
251117,17,9,一般戦,H1800m,晴,無風,0m,1cm,逃げ
251117,17,10,準優勝戦,H1800m,晴,東,1m,1cm,逃げ
251117,17,11,準優勝戦,H1800m,曇り,北東,2m,2cm,逃げ
251117,17,12,準優勝戦,H1800m,曇り,北西,2m,2cm,まくり差し
251117,15,1,予選,H1800m,曇り,南西,3m,3cm,まくり
251117,15,2,予選,H1800m,曇り,西,4m,4cm,差し
251117,15,3,予選,H1800m,曇り,西,4m,4cm,まくり
251117,15,4,予選,H1800m,曇り,南西,4m,4cm,まくり
251117,15,5,予選,H1800m,雨,北西,7m,7cm,逃げ
251117,15,6,かけうどん６,H1800m,雨,北西,5m,5cm,抜き
251117,15,7,ざるうどん７,H1800m,曇り,西,4m,4cm,逃げ
251117,15,8,釜揚げ８　　  進入固定,H1800m,曇り,北西,5m,5cm,逃げ
251117,15,9,ウチまる特賞,H1800m,曇り,北西,7m,7cm,逃げ
251117,15,10,蒼月まるる特,H1800m,曇り,北西,6m,6cm,まくり差し
251117,15,11,予選選抜,H1800m,曇り,北西,5m,5cm,差し
251117,15,12,予選選抜,H1800m,曇り,北西,6m,6cm,逃げ
251117,14,1,とるならなる,H1800m,晴,南東,1m,1cm,まくり差し
251117,14,2,どーなるなる,H1800m,晴,無風,0m,1cm,逃げ
251117,14,3,どきどきなる,H1800m,晴,北西,2m,2cm,逃げ
251117,14,4,とにかくなる,H1800m,晴,北西,2m,2cm,まくり
251117,14,5,予選,H1800m,晴,北西,2m,2cm,逃げ
251117,14,6,予選,H1800m,晴,北西,4m,4cm,逃げ
251117,14,7,予選,H1800m,晴,北西,4m,4cm,逃げ
251117,14,8,予選,H1800m,晴,北西,4m,4cm,逃げ
251117,14,9,特賞,H1800m,晴,北西,5m,5cm,まくり
251117,14,10,特賞,H1800m,晴,北西,6m,6cm,まくり差し
251117,14,11,特選,H1800m,晴,北西,5m,5cm,抜き
251117,14,12,特選,H1800m,晴,北西,4m,4cm,まくり差し
251117,12,1,一般戦,H1800m,曇り,南東,2m,1cm,逃げ
251117,12,2,一般戦,H1800m,曇り,無風,0m,1cm,まくり
251117,12,3,一般戦,H1800m,曇り,南東,2m,1cm,逃げ
251117,12,4,一般戦,H1800m,晴,南,3m,1cm,まくり
251117,12,5,住之江ファイ,H1800m,晴,無風,0m,1cm,逃げ
251117,12,6,一般戦,H1800m,晴,南,3m,1cm,逃げ
251117,12,7,一般戦,H1800m,晴,南東,2m,1cm,まくり
251117,12,8,一般戦,H1800m,晴,北,5m,2cm,逃げ
251117,12,9,準優勝戦,H1800m,晴,北,6m,3cm,差し
251117,12,10,準優勝戦,H1800m,晴,北,5m,2cm,逃げ
251117,12,11,準優勝戦,H1800m,晴,北,3m,1cm,逃げ
251117,12,12,一般戦,H1800m,晴,北,5m,2cm,逃げ
251117,10,1,一般,H1800m,晴,南東,5m,5cm,逃げ
251117,10,2,一般,H1800m,晴,南東,5m,5cm,逃げ
251117,10,3,一般,H1800m,晴,南東,4m,4cm,差し
251117,10,4,一般,H1800m,晴,南東,6m,6cm,まくり差し
251117,10,5,一般,H1800m,曇り,南東,3m,3cm,逃げ
251117,10,6,一般,H1800m,曇り,南西,3m,3cm,差し
251117,10,7,一般,H1800m,晴,南西,3m,3cm,まくり
251117,10,8,一般,H1800m,晴,南西,4m,4cm,逃げ
251117,10,9,一般特選,H1800m,晴,南西,3m,3cm,逃げ
251117,10,10,選抜戦,H1800m,曇り,南西,3m,3cm,逃げ
251117,10,11,選抜戦,H1800m,雨,南西,3m,3cm,逃げ
251117,10,12,優勝戦,H1800m,雨,北西,4m,4cm,逃げ
251117,07,1,予選,H1800m,晴,北西,1m,1cm,まくり
251117,07,2,予選,H1800m,晴,北西,2m,1cm,まくり差し
251117,07,3,予選,H1800m,晴,北西,2m,1cm,抜き
251117,07,4,予選,H1800m,晴,北西,1m,1cm,まくり差し
251117,07,5,予選,H1800m,晴,北西,1m,1cm,逃げ
251117,07,6,予選,H1800m,晴,北西,1m,1cm,逃げ
251117,07,7,予選　　　　  進入固定,H1800m,晴,北西,1m,1cm,逃げ
251117,07,8,予選,H1800m,晴,北西,1m,1cm,逃げ
251117,07,9,予選特賞,H1800m,晴,北西,2m,1cm,逃げ
251117,07,10,一般特賞,H1800m,晴,北西,2m,1cm,逃げ
251117,07,11,一般特選,H1800m,晴,北西,3m,1cm,逃げ
251117,07,12,一般記者特選,H1800m,晴,北西,3m,1cm,まくり差し
251117,03,1,予選,H1800m,晴,南,7m,10cm,逃げ
251117,03,2,予選,H1800m,晴,南,7m,15cm,差し
251117,03,3,予選,H1800m,晴,南,7m,15cm,逃げ
251117,03,4,予選,H1800m,晴,南,8m,15cm,差し
251117,03,5,予選,H1800m,晴,南,8m,15cm,抜き
251117,03,6,予選,H1800m,晴,南,8m,15cm,まくり差し
251117,03,7,予選,H1800m,晴,南,7m,15cm,まくり
251117,03,8,予選,H1800m,晴,南,8m,15cm,逃げ
251117,03,9,予選特賞,H1800m,晴,南,7m,15cm,まくり
251117,03,10,予選特賞,H1800m,晴,南,6m,15cm,まくり
251117,03,11,予選特選,H1800m,晴,南,6m,15cm,逃げ
251117,03,12,記者選抜戦,H1800m,晴,南,6m,15cm,逃げ
251117,02,1,一般戦,H1800m,晴,南西,3m,2cm,差し
251117,02,2,一般戦,H1800m,晴,南,1m,1cm,逃げ
251117,02,3,一般戦,H1800m,晴,南西,5m,4cm,逃げ
251117,02,4,一般戦,H1800m,晴,南西,3m,3cm,まくり
251117,02,5,一般戦,H1800m,晴,南西,2m,2cm,逃げ
251117,02,6,一般戦,H1800m,晴,南西,4m,3cm,逃げ
251117,02,7,一般戦,H1800m,晴,南西,4m,4cm,逃げ
251117,02,8,一般戦,H1800m,晴,南西,3m,2cm,逃げ
251117,02,9,一般戦,H1800m,晴,無風,0m,0cm,まくり差し
251117,02,10,特別選抜戦,H1800m,晴,南西,1m,1cm,差し
251117,02,11,特別選抜戦,H1800m,晴,南西,1m,1cm,逃げ
251117,02,12,優勝戦,H1800m,晴,無風,0m,0cm,逃げ
251116,22,1,カタメン１予,H1800m,晴,南,1m,2cm,逃げ
251116,22,2,予選,H1800m,晴,南,1m,2cm,差し
251116,22,3,カタメン３予,H1800m,晴,北西,1m,2cm,逃げ
251116,22,4,予選,H1800m,晴,北西,2m,2cm,逃げ
251116,22,5,予選,H1800m,晴,北西,2m,2cm,逃げ
251116,22,6,予選,H1800m,晴,北西,2m,2cm,まくり
251116,22,7,予選,H1800m,晴,北西,2m,2cm,抜き
251116,22,8,予選,H1800m,晴,北西,2m,2cm,逃げ
251116,22,9,予選特賞,H1800m,晴,北西,2m,2cm,逃げ
251116,22,10,予選特賞,H1800m,晴,北,2m,2cm,逃げ
251116,22,11,予選特選,H1800m,晴,北西,2m,2cm,逃げ
251116,22,12,福岡選抜,H1800m,晴,北西,1m,2cm,まくり差し
251116,20,1,予選,H1800m,晴,北,1m,1cm,逃げ
251116,20,2,予選,H1800m,晴,北東,2m,2cm,逃げ
251116,20,3,予選,H1800m,晴,北東,2m,2cm,まくり差し
251116,20,4,予選,H1800m,晴,北東,2m,2cm,逃げ
251116,20,5,進入固定戦隊  進入固定,H1800m,晴,北東,1m,1cm,逃げ
251116,20,6,予選,H1800m,晴,北,1m,1cm,逃げ
251116,20,7,予選特賞,H1800m,晴,北,1m,1cm,逃げ
251116,20,8,エイトビート,H1800m,晴,北,1m,1cm,逃げ
251116,20,9,予選,H1800m,晴,北,1m,1cm,まくり差し
251116,20,10,予選特賞,H1800m,晴,北,1m,1cm,逃げ
251116,20,11,予選特選,H1800m,晴,北,1m,1cm,逃げ
251116,20,12,一般特選,H1800m,晴,北,1m,1cm,逃げ
251116,18,1,予選,H1800m,晴,東,3m,3cm,逃げ
251116,18,2,予選,H1800m,晴,南東,3m,3cm,まくり差し
251116,18,3,予選,H1800m,晴,南西,2m,2cm,逃げ
251116,18,4,予選,H1800m,晴,南西,2m,2cm,逃げ
251116,18,5,予選,H1800m,晴,南西,2m,2cm,逃げ
251116,18,6,予選,H1800m,晴,南西,2m,2cm,逃げ
251116,18,7,予選,H1800m,晴,南西,2m,2cm,逃げ
251116,18,8,予選,H1800m,晴,南西,2m,2cm,逃げ
251116,18,9,予選,H1800m,晴,南西,1m,1cm,逃げ
251116,18,10,予選,H1800m,晴,南西,1m,1cm,逃げ
251116,18,11,予選,H1800m,晴,南西,1m,1cm,逃げ
251116,18,12,ドリーム戦,H1800m,晴,西,1m,1cm,逃げ
251116,17,1,ファーストＢ,H1800m,晴,東,1m,1cm,逃げ
251116,17,2,予選,H1800m,晴,東,2m,2cm,逃げ
251116,17,3,予選,H1800m,晴,東,2m,2cm,差し
251116,17,4,予選,H1800m,晴,東,2m,2cm,抜き
251116,17,5,予選,H1800m,晴,東,1m,1cm,逃げ
251116,17,6,ランチ特賞,H1800m,晴,東,2m,2cm,逃げ
251116,17,7,予選,H1800m,晴,東,2m,2cm,まくり
251116,17,8,予選,H1800m,晴,北東,1m,1cm,抜き
251116,17,9,予選,H1800m,晴,無風,0m,1cm,逃げ
251116,17,10,特賞,H1800m,晴,無風,0m,1cm,逃げ
251116,17,11,特選,H1800m,晴,無風,0m,1cm,逃げ
251116,17,12,特選,H1800m,晴,南,1m,1cm,逃げ
251116,15,1,予選,H1800m,晴,北,2m,2cm,抜き
251116,15,2,予選,H1800m,晴,北,2m,2cm,差し
251116,15,3,予選,H1800m,晴,北,2m,2cm,まくり
251116,15,4,予選,H1800m,晴,北,1m,1cm,差し
251116,15,5,予選,H1800m,晴,北東,1m,1cm,差し
251116,15,6,かけうどん６,H1800m,晴,南,1m,1cm,逃げ
251116,15,7,ざるうどん７,H1800m,晴,南東,2m,2cm,差し
251116,15,8,釜揚げ８　　  進入固定,H1800m,晴,南東,2m,2cm,逃げ
251116,15,9,ウチまる特賞,H1800m,晴,南,1m,1cm,抜き
251116,15,10,蒼月まるる特,H1800m,晴,南東,2m,2cm,逃げ
251116,15,11,予選選抜,H1800m,晴,南東,1m,1cm,まくり差し
251116,15,12,ドリーム,H1800m,晴,南東,1m,1cm,逃げ
251116,14,1,とるならなる,H1800m,晴,東,1m,1cm,まくり差し
251116,14,2,どーなるなる,H1800m,晴,南東,1m,1cm,差し
251116,14,3,どきどきなる,H1800m,晴,東,1m,1cm,まくり差し
251116,14,4,とにかくなる,H1800m,晴,無風,0m,1cm,逃げ
251116,14,5,予選,H1800m,晴,南,1m,1cm,まくり差し
251116,14,6,予選,H1800m,晴,無風,0m,1cm,逃げ
251116,14,7,予選,H1800m,晴,東,1m,1cm,差し
251116,14,8,予選,H1800m,晴,南東,2m,2cm,差し
251116,14,9,特賞,H1800m,晴,南東,2m,2cm,逃げ
251116,14,10,特賞,H1800m,晴,東,2m,2cm,抜き
251116,14,11,特選,H1800m,晴,南東,2m,2cm,差し
251116,14,12,特選,H1800m,晴,南東,1m,1cm,差し
251116,12,1,予選,H1800m,晴,北東,1m,1cm,逃げ
251116,12,2,予選,H1800m,晴,無風,0m,1cm,差し
251116,12,3,予選,H1800m,晴,無風,0m,1cm,まくり差し
251116,12,4,予選,H1800m,晴,無風,0m,1cm,まくり
251116,12,5,住之江ファイ,H1800m,晴,無風,0m,1cm,逃げ
251116,12,6,予選特別Ｂ戦,H1800m,晴,無風,0m,1cm,逃げ
251116,12,7,予選,H1800m,晴,無風,0m,1cm,まくり
251116,12,8,トワイライト,H1800m,晴,無風,0m,1cm,逃げ
251116,12,9,予選,H1800m,晴,無風,0m,1cm,逃げ
251116,12,10,予選特別Ｂ戦,H1800m,晴,無風,0m,1cm,まくり差し
251116,12,11,予選特別Ａ戦,H1800m,晴,無風,0m,1cm,逃げ
251116,12,12,一般特別戦,H1800m,晴,無風,0m,1cm,逃げ
251116,10,1,一般,H1800m,晴,南東,3m,3cm,まくり差し
251116,10,2,一般,H1800m,晴,南東,3m,3cm,まくり
251116,10,3,一般,H1800m,晴,南東,2m,2cm,逃げ
251116,10,4,一般,H1800m,晴,南東,2m,2cm,逃げ
251116,10,5,一般,H1800m,晴,南東,2m,2cm,まくり
251116,10,6,一般,H1800m,晴,南,2m,2cm,逃げ
251116,10,7,一般,H1800m,晴,南東,1m,1cm,逃げ
251116,10,8,一般,H1800m,晴,南東,2m,2cm,逃げ
251116,10,9,一般,H1800m,晴,西,1m,1cm,逃げ
251116,10,10,準優勝戦,H1800m,晴,西,1m,1cm,逃げ
251116,10,11,準優勝戦,H1800m,晴,西,1m,1cm,逃げ
251116,10,12,準優勝戦,H1800m,晴,西,2m,2cm,逃げ
251116,08,1,朝トコ小判Ｒ,H1800m,晴,北西,1m,0cm,逃げ
251116,08,2,一般,H1800m,晴,北西,2m,1cm,逃げ
251116,08,3,一般,H1800m,晴,北西,2m,1cm,まくり
251116,08,4,一般,H1800m,晴,北西,2m,1cm,逃げ
251116,08,5,一般,H1800m,晴,北西,3m,1cm,逃げ
251116,08,6,昼トコ小判Ｒ,H1800m,晴,北西,3m,1cm,逃げ
251116,08,7,一般,H1800m,晴,北西,2m,1cm,逃げ
251116,08,8,一般,H1800m,晴,北西,2m,1cm,逃げ
251116,08,9,一般特選,H1800m,晴,北西,1m,0cm,差し
251116,08,10,選抜戦,H1800m,晴,北西,2m,0cm,逃げ
251116,08,11,選抜戦,H1800m,晴,北西,2m,0cm,逃げ
251116,08,12,優勝戦,H1800m,晴,北西,2m,0cm,逃げ
251116,07,1,予選,H1800m,晴,北西,1m,1cm,逃げ
251116,07,2,予選,H1800m,晴,南,1m,1cm,まくり
251116,07,3,予選,H1800m,晴,南,1m,1cm,まくり差し
251116,07,4,予選,H1800m,晴,南,1m,1cm,差し
251116,07,5,予選,H1800m,晴,北,1m,1cm,まくり差し
251116,07,6,予選,H1800m,晴,北,1m,1cm,逃げ
251116,07,7,予選　　　　  進入固定,H1800m,晴,北東,1m,1cm,逃げ
251116,07,8,予選,H1800m,晴,無風,0m,0cm,逃げ
251116,07,9,予選特賞,H1800m,晴,無風,0m,0cm,逃げ
251116,07,10,予選特賞,H1800m,晴,無風,0m,0cm,まくり
251116,07,11,予選特選,H1800m,晴,南西,1m,1cm,逃げ
251116,07,12,予選記者特選,H1800m,晴,無風,0m,0cm,逃げ
251116,03,1,予選,H1800m,晴,北東,1m,5cm,差し
251116,03,2,予選,H1800m,晴,北東,2m,5cm,逃げ
251116,03,3,予選,H1800m,晴,北東,3m,5cm,まくり
251116,03,4,予選,H1800m,晴,南東,1m,5cm,逃げ
251116,03,5,予選,H1800m,晴,北東,2m,5cm,まくり
251116,03,6,予選,H1800m,晴,南東,1m,5cm,逃げ
251116,03,7,予選,H1800m,晴,南東,3m,5cm,逃げ
251116,03,8,予選,H1800m,晴,南東,3m,5cm,逃げ
251116,03,9,予選特賞,H1800m,晴,南東,3m,5cm,まくり
